,date,time,currency,impact,event,actual,forecast,previous
3576,2022-03-29, ,GBP,low,Net Lending to Individuals m/m,6.5B,6.2B,6.1B
3577,2022-03-29, ,GBP,low,Mortgage Approvals,71K,75K,74K
3578,2022-03-29, ,GBP,low,M4 Money Supply m/m,1.0%,0.2%,0.1%
3579,2022-03-29,16:30,AUD,medium,Annual Budget Release,,,
3580,2022-03-29, ,EUR,low,German Import Prices m/m,1.3%,1.5%,4.3%
3581,2022-03-29,14:00,EUR,low,German GfK Consumer Climate,-15.5,-14.6,-8.5
3582,2022-03-29,7:50,JPY,low,BOJ Summary of Opinions,,,
3583,2022-03-28,9:30,AUD,low,NAB Quarterly Business Confidence,14,,19
3584,2022-03-28,20:30,USD,low,Goods Trade Balance,-106.6B,-106.4B,-107.6B
3585,2022-03-28,22:00,CNY,low,CB Leading Index m/m,0.6%,,1.1%
3586,2022-03-28,19:00,GBP,high,BOE Gov Bailey Speaks,,,
3587,2022-03-28, ,USD,low,Prelim Wholesale Inventories m/m,2.1%,1.3%,1.1%
3588,2022-03-27,9:00,CHF,holiday,Daylight Saving Time Shift,,,
3589,2022-03-26, ,EUR,holiday,Daylight Saving Time Shift,,,
3590,2022-03-26, ,GBP,holiday,Daylight Saving Time Shift,,,
3591,2022-03-26,12:45,CAD,low,Gov Council Member Kozicki Speaks,,,
3592,2022-03-26,12:00,USD,low,FOMC Member Waller Speaks,,,
3593,2022-03-25, ,USD,low,FOMC Member Williams Speaks,,,
3594,2022-03-25,8:01,GBP,low,GfK Consumer Confidence,-31,-30,-26
3595,2022-03-25,7:50,JPY,low,SPPI y/y,1.1%,1.2%,1.2%
3596,2022-03-25,7:30,JPY,low,Tokyo Core CPI y/y,0.8%,0.7%,0.5%
3597,2022-03-25, ,USD,low,Revised UoM Inflation Expectations,5.4%,,5.4%
3598,2022-03-25, ,USD,low,Pending Home Sales m/m,-4.1%,1.0%,-5.8%
3599,2022-03-25,1:30,USD,low,President Biden Speaks,,,
3600,2022-03-25,22:00,USD,medium,Revised UoM Consumer Sentiment,59.4,59.7,59.7
3601,2022-03-25, ,EUR,low,M3 Money Supply y/y,6.3%,6.3%,6.4%
3602,2022-03-25, ,GBP,low,FPC Statement,,,
3603,2022-03-25,18:30,GBP,low,FPC Meeting Minutes,,,
3604,2022-03-25,21:56,EUR,low,Belgian NBB Business Climate,0.4,1.8,2.3
3605,2022-03-25,15:00,GBP,medium,Retail Sales m/m,-0.3%,0.6%,1.9%
3606,2022-03-25, ,EUR,low,Private Loans y/y,4.4%,4.4%,4.3%
3607,2022-03-25,17:00,EUR,medium,German ifo Business Climate,90.8,94.2,98.5
3608,2022-03-24,21:45,USD,medium,Flash Manufacturing PMI,58.5,56.6,57.3
3609,2022-03-24, ,USD,medium,Flash Services PMI,58.9,56.0,56.5
3610,2022-03-24,22:30,USD,low,Natural Gas Storage,-51B,-52B,-79B
3611,2022-03-24,9:05,USD,medium,FOMC Member Bullard Speaks,,,
3612,2022-03-24,21:00,GBP,low,MPC Member Mann Speaks,,,
3613,2022-03-24,8:30,JPY,low,Flash Manufacturing PMI,53.2,53.5,52.7
3614,2022-03-24,7:50,JPY,low,Monetary Policy Meeting Minutes,,,
3615,2022-03-24,6:00,AUD,low,Flash Manufacturing PMI,57.3,,57.0
3616,2022-03-24,3:00,USD,medium,FOMC Member Bullard Speaks,,,
3617,2022-03-24,21:10,USD,medium,FOMC Member Waller Speaks,,,
3618,2022-03-24, ,USD,low,Current Account,-218B,-218B,-220B
3619,2022-03-24, ,EUR,low,Flash Manufacturing PMI,57.0,56.0,58.2
3620,2022-03-24,16:15,EUR,medium,French Flash Services PMI,57.4,55.0,55.5
3621,2022-03-24,16:30,CHF,high,SNB Monetary Policy Assessment,,,
3622,2022-03-24, ,CHF,medium,SNB Policy Rate,-0.75%,-0.75%,-0.75%
3623,2022-03-24, ,EUR,high,German Flash Manufacturing PMI,57.6,55.9,58.4
3624,2022-03-24, ,EUR,high,German Flash Services PMI,55.0,53.6,55.8
3625,2022-03-24, ,USD,medium,Unemployment Claims,187K,210K,215K
3626,2022-03-24,17:00,EUR,low,ECB Economic Bulletin,,,
3627,2022-03-24, ,EUR,low,French Flash Manufacturing PMI,54.8,55.1,57.2
3628,2022-03-24, ,EUR,low,Flash Services PMI,54.8,54.3,55.5
3629,2022-03-24,17:30,GBP,medium,Flash Manufacturing PMI,55.5,57.0,58.0
3630,2022-03-24, ,GBP,medium,Flash Services PMI,61.0,58.0,60.5
3631,2022-03-24,19:00,GBP,low,CBI Realized Sales,9,11,14
3632,2022-03-24,20:30,USD,medium,Core Durable Goods Orders m/m,-0.6%,0.5%,0.8%
3633,2022-03-24, ,USD,medium,Durable Goods Orders m/m,-2.2%,-0.5%,1.6%
3634,2022-03-23,22:50,EUR,low,Consumer Confidence,-19,-13,-9
3635,2022-03-23,22:30,AUD,low,CB Leading Index m/m,-0.4%,,0.2%
3636,2022-03-23,5:00,USD,medium,FOMC Member Mester Speaks,,,
3637,2022-03-23, ,AUD,low,Flash Services PMI,57.9,,57.4
3638,2022-03-23, ,USD,medium,Crude Oil Inventories,-2.5M,-0.7M,4.3M
3639,2022-03-23, ,GBP,low,PPI Input m/m,1.4%,1.2%,1.5%
3640,2022-03-23,22:00,USD,low,New Home Sales,772K,809K,788K
3641,2022-03-23, ,USD,high,Fed Chair Powell Speaks,,,
3642,2022-03-23,20:00,GBP,high,BOE Gov Bailey Speaks,,,
3643,2022-03-23,17:30,GBP,low,HPI y/y,9.6%,10.2%,10.0%
3644,2022-03-23, ,GBP,low,RPI y/y,8.2%,8.2%,7.8%
3645,2022-03-23, ,GBP,low,PPI Output m/m,0.8%,0.9%,1.2%
3646,2022-03-23, ,GBP,low,Core CPI y/y,5.2%,5.0%,4.4%
3647,2022-03-23,15:00,GBP,high,CPI y/y,6.2%,6.0%,5.5%
3648,2022-03-23,24:59,JPY,low,BOJ Core CPI y/y,1.0%,0.8%,0.8%
3649,2022-03-23,20:43,GBP,high,Annual Budget Release,,,
3650,2022-03-22,22:35,USD,low,FOMC Member Williams Speaks,,,
3651,2022-03-22,12:30,USD,high,Fed Chair Powell Speaks,,,
3652,2022-03-22,9:00,AUD,medium,RBA Gov Lowe Speaks,,,
3653,2022-03-22, ,GBP,low,MPC Member Cunliffe Speaks,,,
3654,2022-03-22,23:15,CHF,medium,SNB Chairman Jordan Speaks,,,
3655,2022-03-22,20:30,CAD,low,IPPI m/m,3.1%,2.6%,3.0%
3656,2022-03-22,21:59,USD,low,Richmond Manufacturing Index,13,2,1
3657,2022-03-22,21:15,EUR,medium,ECB President Lagarde Speaks,,,
3658,2022-03-22, ,CAD,low,RMPI m/m,6.0%,5.4%,6.5%
3659,2022-03-22,19:00,GBP,low,CBI Industrial Order Expectations,26,16,20
3660,2022-03-22,17:05,EUR,low,Current Account,22.6B,24.3B,22.6B
3661,2022-03-22,15:00,GBP,low,Public Sector Net Borrowing,12.3B,8.5B,-7.8B
3662,2022-03-22,4:00,NZD,low,Westpac Consumer Sentiment,92.1,,99.1
3663,2022-03-21,10:00,NZD,low,Credit Card Spending y/y,1.0%,,5.1%
3664,2022-03-21,5:45,NZD,low,Trade Balance,-385M,-808M,-1126M
3665,2022-03-21,8:01,GBP,low,Rightmove HPI m/m,1.7%,,2.3%
3666,2022-03-21,19:00,EUR,low,German Buba Monthly Report,,,
3667,2022-03-21,15:30,EUR,medium,ECB President Lagarde Speaks,,,
3668,2022-03-21,15:00,EUR,low,German PPI m/m,1.4%,1.8%,2.2%
3669,2022-03-20,All Day,JPY,holiday,Bank Holiday,,,
3670,2022-03-19,2:00,USD,low,FOMC Member Bowman Speaks,,,
3671,2022-03-18, ,CAD,low,Foreign Securities Purchases,13.49B,34.50B,37.54B
3672,2022-03-18,7:30,JPY,low,National Core CPI y/y,0.6%,0.6%,0.2%
3673,2022-03-18,10:51,JPY,medium,Monetary Policy Statement,,,
3674,2022-03-18,22:00,USD,medium,Existing Home Sales,6.02M,6.10M,6.49M
3675,2022-03-18, ,CAD,low,NHPI m/m,1.1%,0.6%,0.9%
3676,2022-03-18, ,USD,low,CB Leading Index m/m,0.3%,0.3%,-0.5%
3677,2022-03-18, ,CAD,medium,Retail Sales m/m,3.2%,2.4%,-2.0%
3678,2022-03-18,20:30,CAD,medium,Core Retail Sales m/m,2.5%,2.3%,-2.7%
3679,2022-03-18,18:00,EUR,low,Trade Balance,-7.7B,-9.1B,-9.7B
3680,2022-03-18,17:00,EUR,low,Italian Trade Balance,-5.05B,3.05B,1.10B
3681,2022-03-18,14:30,JPY,medium,BOJ Press Conference,,,
3682,2022-03-18,24:30,JPY,low,Tertiary Industry Activity m/m,-0.7%,-1.0%,0.1%
3683,2022-03-17, ,USD,low,Housing Starts,1.77M,1.70M,1.66M
3684,2022-03-17,2:30,USD,high,FOMC Press Conference,,,
3685,2022-03-17,5:45,NZD,high,GDP q/q,3.0%,3.3%,-3.6%
3686,2022-03-17,7:50,JPY,low,Core Machinery Orders m/m,-2.0%,-2.0%,3.1%
3687,2022-03-17,8:30,AUD,high,Employment Change,77.4K,36.0K,28.3K
3688,2022-03-17, ,JPY,low,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
3689,2022-03-17,22:30,USD,low,Natural Gas Storage,-79B,-71B,-124B
3690,2022-03-17, ,USD,low,Capacity Utilization Rate,77.6%,77.9%,77.3%
3691,2022-03-17,21:15,USD,medium,Industrial Production m/m,0.5%,0.5%,1.4%
3692,2022-03-17,20:30,USD,medium,Philly Fed Manufacturing Index,27.4,15.1,16.0
3693,2022-03-17, ,USD,low,Building Permits,1.86M,1.84M,1.90M
3694,2022-03-17, ,USD,medium,Unemployment Claims,214K,221K,229K
3695,2022-03-17,15:00,CHF,low,Trade Balance,5.95B,4.20B,3.07B
3696,2022-03-17,17:30,EUR,medium,ECB President Lagarde Speaks,,,
3697,2022-03-17,18:00,EUR,low,Final CPI y/y,5.9%,5.8%,5.8%
3698,2022-03-17, ,EUR,low,Final Core CPI y/y,2.7%,2.7%,2.7%
3699,2022-03-17,20:00,GBP,high,MPC Official Bank Rate Votes,8-0-1,9-0-0,9-0-0
3700,2022-03-17,2:00,USD,high,FOMC Economic Projections,,,
3701,2022-03-17, ,GBP,high,Monetary Policy Summary,,,
3702,2022-03-17, ,GBP,high,Official Bank Rate,0.75%,0.75%,0.50%
3703,2022-03-17, ,GBP,medium,BOE Inflation Letter,,,
3704,2022-03-17,12:30,USD,low,President Biden Speaks,,,
3705,2022-03-16,5:45,NZD,low,Current Account,-7.26B,-6.21B,-8.25B
3706,2022-03-16,4:00,USD,low,TIC Long-Term Purchases,58.8B,90.0B,114.5B
3707,2022-03-16,7:30,AUD,low,MI Leading Index m/m,-0.2%,,-0.3%
3708,2022-03-16, ,AUD,high,Unemployment Rate,4.0%,4.1%,4.2%
3709,2022-03-16,7:50,JPY,low,Trade Balance,-1.03T,-0.39T,-0.78T
3710,2022-03-16, ,USD,high,Federal Funds Rate,0.50%,0.50%,<0.25%
3711,2022-03-16, ,USD,high,FOMC Statement,,,
3712,2022-03-16, ,AUD,low,RBA Bulletin,,,
3713,2022-03-16, ,USD,low,Import Prices m/m,1.4%,1.7%,1.9%
3714,2022-03-16,22:30,USD,medium,Crude Oil Inventories,4.3M,-1.8M,-1.9M
3715,2022-03-16,22:00,USD,low,Business Inventories m/m,1.1%,1.2%,2.4%
3716,2022-03-16,20:32,CAD,low,Core CPI m/m,0.8%,,0.8%
3717,2022-03-16, ,USD,high,Retail Sales m/m,0.3%,0.4%,4.9%
3718,2022-03-16, ,USD,high,Core Retail Sales m/m,0.2%,0.9%,4.4%
3719,2022-03-16, ,CAD,low,Wholesale Sales m/m,4.2%,4.0%,1.0%
3720,2022-03-16, ,CAD,medium,Trimmed CPI y/y,4.3%,4.2%,4.0%
3721,2022-03-16, ,CAD,medium,Median CPI y/y,3.5%,3.5%,3.4%
3722,2022-03-16, ,USD,low,NAHB Housing Market Index,79,81,81
3723,2022-03-16,24:30,JPY,low,Revised Industrial Production m/m,-0.8%,-1.3%,-1.3%
3724,2022-03-16,18:35,EUR,low,German 10-y Bond Auction,0.38|1.3,,-0.20|1.2
3725,2022-03-16,20:30,CAD,high,CPI m/m,1.0%,0.9%,0.9%
3726,2022-03-16, ,CAD,medium,Common CPI y/y,2.6%,2.4%,2.4%
3727,2022-03-15,22:44,NZD,low,GDT Price Index,-0.9%,,5.1%
3728,2022-03-15, ,USD,medium,Empire State Manufacturing Index,-11.8,6.5,3.1
3729,2022-03-15,10:00,CNY,medium,Retail Sales y/y,6.7%,3.0%,1.7%
3730,2022-03-15,23:15,EUR,medium,ECB President Lagarde Speaks,,,
3731,2022-03-15, ,USD,high,PPI m/m,0.8%,1.0%,1.0%
3732,2022-03-15,5:30,NZD,low,BusinessNZ Services Index,48.6,,46.0
3733,2022-03-15, ,USD,medium,Core PPI m/m,0.2%,0.6%,0.8%
3734,2022-03-15,20:13,CAD,low,Housing Starts,247K,241K,229K
3735,2022-03-15,20:30,CAD,low,Manufacturing Sales m/m,0.6%,1.3%,0.8%
3736,2022-03-15,All Day,EUR,low,ECOFIN Meetings,,,
3737,2022-03-15, ,EUR,low,Industrial Production m/m,0.0%,0.0%,1.3%
3738,2022-03-15, ,EUR,medium,German ZEW Economic Sentiment,-39.3,5.2,54.3
3739,2022-03-15,18:00,EUR,medium,ZEW Economic Sentiment,-38.7,10.3,48.6
3740,2022-03-15,15:45,EUR,low,French Final CPI m/m,0.8%,0.7%,0.7%
3741,2022-03-15,15:30,CHF,low,PPI m/m,0.4%,0.4%,0.6%
3742,2022-03-15, ,GBP,low,Unemployment Rate,3.9%,4.0%,4.1%
3743,2022-03-15, ,GBP,low,Claimant Count Change,-48.1K,20.3K,-67.3K
3744,2022-03-15,15:00,GBP,low,Average Earnings Index 3m/y,4.8%,4.6%,4.6%
3745,2022-03-15,8:30,AUD,high,Monetary Policy Meeting Minutes,,,
3746,2022-03-14,5:45,NZD,low,Visitor Arrivals m/m,-34.5%,,16.0%
3747,2022-03-14, ,CNY,low,Unemployment Rate,5.5%,5.1%,5.1%
3748,2022-03-14, ,CNY,low,NBS Press Conference,,,
3749,2022-03-14, ,CNY,low,Industrial Production y/y,7.5%,4.0%,4.3%
3750,2022-03-14, ,CNY,low,Fixed Asset Investment ytd/y,12.2%,5.0%,4.9%
3751,2022-03-14, ,AUD,low,HPI q/q,4.7%,3.4%,5.0%
3752,2022-03-14,21:30,GBP,low,CB Leading Index m/m,0.2%,,0.1%
3753,2022-03-14,All Day,EUR,low,Eurogroup Meetings,,,
3754,2022-03-14,16:00,CHF,low,SECO Economic Forecasts,,,
3755,2022-03-14,15:45,EUR,low,French Trade Balance,-8.0B,-9.8B,-11.4B
3756,2022-03-14,15:42,CNY,low,Foreign Direct Investment ytd/y,37.9%,,11.6%
3757,2022-03-14,15:00,EUR,low,German WPI m/m,1.7%,0.9%,2.3%
3758,2022-03-13,15:00,CAD,holiday,Daylight Saving Time Shift,,,
3759,2022-03-13, ,USD,holiday,Daylight Saving Time Shift,,,
3760,2022-03-11, ,CAD,low,Capacity Utilization Rate,82.9%,81.9%,81.4%
3761,2022-03-11,21:45,GBP,low,NIESR GDP Estimate,1.0%,,1.1%
3762,2022-03-11,22:00,USD,high,Prelim UoM Consumer Sentiment,59.7,61.4,62.8
3763,2022-03-11, ,USD,low,Prelim UoM Inflation Expectations,5.4%,,4.9%
3764,2022-03-11,1:01,USD,medium,30-y Bond Auction,2.38|2.5,,2.34|2.3
3765,2022-03-11,6:50,JPY,low,BSI Manufacturing Index,-7.6,8.2,7.9
3766,2022-03-11,6:30,JPY,low,Household Spending y/y,6.9%,3.3%,-0.2%
3767,2022-03-11,20:30,CAD,high,Employment Change,336.6K,132.0K,-200.1K
3768,2022-03-11,2:00,USD,low,Federal Budget Balance,-216.6B,-213.0B,118.7B
3769,2022-03-11, ,CAD,high,Unemployment Rate,5.5%,6.2%,6.5%
3770,2022-03-11,16:30,GBP,low,Consumer Inflation Expectations,4.3%,,3.2%
3771,2022-03-11,4:45,AUD,high,RBA Gov Lowe Speaks,,,
3772,2022-03-11,16:00,EUR,low,Italian Quarterly Unemployment Rate,9.1%,9.0%,9.1%
3773,2022-03-11,14:00,EUR,low,German Final CPI m/m,0.9%,0.9%,0.9%
3774,2022-03-11, ,GBP,low,Construction Output m/m,1.1%,0.5%,2.0%
3775,2022-03-11, ,GBP,low,GDP m/m,0.8%,0.1%,-0.2%
3776,2022-03-11, ,GBP,low,Index of Services 3m/3m,1.0%,0.8%,1.2%
3777,2022-03-11,4:30,NZD,low,BusinessNZ Manufacturing Index,53.6,,52.3
3778,2022-03-11, ,GBP,low,Industrial Production m/m,0.7%,0.1%,0.3%
3779,2022-03-11, ,GBP,low,Manufacturing Production m/m,0.8%,0.2%,0.2%
3780,2022-03-11,14:02,GBP,low,Goods Trade Balance,-26.5B,-12.6B,-12.4B
3781,2022-03-11,15:01,CNY,low,M2 Money Supply y/y,9.2%,9.5%,9.8%
3782,2022-03-11, ,CNY,low,New Loans,1230B,1425B,3980B
3783,2022-03-10,7:03,AUD,low,MI Inflation Expectations,4.9%,,4.6%
3784,2022-03-10,6:50,JPY,low,PPI y/y,9.3%,8.6%,8.9%
3785,2022-03-10,1:01,USD,medium,10-y Bond Auction,1.92|2.5,,1.90|2.7
3786,2022-03-10, ,NZD,low,FPI m/m,-0.1%,,2.7%
3787,2022-03-10,7:01,GBP,low,RICS House Price Balance,79%,72%,74%
3788,2022-03-10, ,USD,medium,Unemployment Claims,227K,220K,216K
3789,2022-03-10,22:30,USD,low,Natural Gas Storage,-124B,-116B,-139B
3790,2022-03-10, ,USD,high,CPI m/m,0.8%,0.8%,0.6%
3791,2022-03-10,19:30,USD,high,CPI y/y,7.9%,7.9%,7.5%
3792,2022-03-10, ,EUR,high,Monetary Policy Statement,,,
3793,2022-03-10,20:30,EUR,high,ECB Press Conference,,,
3794,2022-03-10,19:45,EUR,high,Main Refinancing Rate,0.00%,0.00%,0.00%
3795,2022-03-10, ,USD,high,Core CPI m/m,0.5%,0.5%,0.6%
3796,2022-03-09,16:00,EUR,low,Italian Industrial Production m/m,-3.4%,-0.6%,-1.1%
3797,2022-03-09,6:30,AUD,low,Westpac Consumer Sentiment,-4.2%,,-1.3%
3798,2022-03-09,6:50,JPY,low,Final GDP q/q,1.1%,1.4%,1.3%
3799,2022-03-09,6:53,JPY,low,Final GDP Price Index y/y,-1.3%,-1.3%,-1.3%
3800,2022-03-09,8:30,CNY,low,CPI y/y,0.9%,0.9%,0.9%
3801,2022-03-09,22:00,USD,high,JOLTS Job Openings,11.26M,10.96M,11.45M
3802,2022-03-09,5:15,AUD,high,RBA Gov Lowe Speaks,,,
3803,2022-03-09,4:45,NZD,low,Manufacturing Sales q/q,12.0%,,-2.3%
3804,2022-03-09,24:58,JPY,low,Prelim Machine Tool Orders y/y,31.6%,,61.4%
3805,2022-03-09,13:30,EUR,low,French Final Private Payrolls q/q,0.6%,0.5%,0.5%
3806,2022-03-09,15:00,AUD,low,RBA Deputy Gov Debelle Speaks,,,
3807,2022-03-09,22:30,USD,medium,Crude Oil Inventories,-1.9M,-1.1M,-2.6M
3808,2022-03-08,7:01,GBP,low,BRC Retail Sales Monitor y/y,2.7%,4.7%,8.1%
3809,2022-03-08,6:30,JPY,low,Average Cash Earnings y/y,0.9%,0.2%,-0.4%
3810,2022-03-08,3:00,USD,low,Consumer Credit m/m,6.8B,24.7B,22.4B
3811,2022-03-08, ,CNY,low,PPI y/y,8.8%,8.5%,9.1%
3812,2022-03-08, ,JPY,low,M2 Money Stock y/y,3.6%,3.5%,3.6%
3813,2022-03-08,6:50,JPY,low,Bank Lending y/y,0.4%,0.6%,0.5%
3814,2022-03-08,7:30,AUD,low,NAB Business Confidence,13,,4
3815,2022-03-08,22:45,USD,low,President Biden Speaks,,,
3816,2022-03-08, ,EUR,low,Revised GDP q/q,0.3%,0.3%,0.3%
3817,2022-03-08,24:00,JPY,low,Leading Indicators,103.7%,103.7%,104.8%
3818,2022-03-08,13:05,JPY,low,Economy Watchers Sentiment,37.7,38.1,37.9
3819,2022-03-08,14:00,EUR,low,German Industrial Production m/m,2.7%,0.5%,1.1%
3820,2022-03-08,16:00,EUR,low,Italian Retail Sales m/m,-0.5%,1.1%,0.8%
3821,2022-03-08,17:00,EUR,low,Final Employment Change q/q,0.5%,0.5%,0.5%
3822,2022-03-08,22:01,USD,low,IBD/TIPP Economic Optimism,41.0,45.7,44.0
3823,2022-03-08,22:00,USD,low,Final Wholesale Inventories m/m,0.8%,0.8%,0.8%
3824,2022-03-08, ,USD,low,Trade Balance,-89.7B,-87.5B,-82.0B
3825,2022-03-08,17:11,GBP,low,30-y Bond Auction,1.58|2.3,,0.87|2.4
3826,2022-03-08,18:00,USD,low,NFIB Small Business Index,95.7,97.5,97.1
3827,2022-03-08,20:30,CAD,low,Trade Balance,2.6B,1.2B,-1.6B
3828,2022-03-07,14:00,EUR,low,German Factory Orders m/m,1.8%,0.9%,3.0%
3829,2022-03-07,10:14,CNY,low,USD-Denominated Trade Balance,116.0B,95.5B,94.5B
3830,2022-03-07,10:13,CNY,low,Trade Balance,739B,450B,605B
3831,2022-03-07,7:30,AUD,low,ANZ Job Advertisements m/m,8.4%,,-0.7%
3832,2022-03-07,4:30,AUD,low,AIG Services Index,60.0,,56.2
3833,2022-03-07,13:45,CHF,low,Unemployment Rate,2.2%,2.3%,2.3%
3834,2022-03-07, ,JPY,low,Current Account,0.19T,0.33T,0.81T
3835,2022-03-07,22:00,GBP,low,MPC Member Cunliffe Speaks,,,
3836,2022-03-07,16:30,EUR,low,Sentix Investor Confidence,-7.0,5.1,16.6
3837,2022-03-07,15:00,CHF,low,Foreign Currency Reserves,938B,,947B
3838,2022-03-07, ,GBP,low,Halifax HPI m/m,0.5%,1.0%,0.2%
3839,2022-03-07, ,EUR,low,German Retail Sales m/m,2.0%,1.9%,-4.6%
3840,2022-03-04, ,USD,high,Non-Farm Employment Change,678K,407K,481K
3841,2022-03-04,3:30,CAD,high,BOC Gov Macklem Speaks,,,
3842,2022-03-04,6:00,USD,low,FOMC Member Williams Speaks,,,
3843,2022-03-04,6:30,JPY,low,Unemployment Rate,2.8%,2.7%,2.7%
3844,2022-03-04,7:30,AUD,low,Retail Sales m/m,1.8%,1.8%,1.8%
3845,2022-03-04,22:00,CAD,medium,Ivey PMI,60.6,54.2,50.7
3846,2022-03-04, ,USD,high,Unemployment Rate,3.8%,3.9%,4.0%
3847,2022-03-04, ,CAD,low,Labor Productivity q/q,-0.5%,-0.2%,-1.5%
3848,2022-03-04, ,USD,high,Average Hourly Earnings m/m,0.0%,0.5%,0.6%
3849,2022-03-04,20:30,CAD,low,Building Permits m/m,-8.8%,1.3%,-2.4%
3850,2022-03-04,14:00,EUR,low,German Trade Balance,9.4B,7.5B,8.1B
3851,2022-03-04,16:30,GBP,low,Construction PMI,59.1,57.4,56.3
3852,2022-03-04,17:00,EUR,low,Retail Sales m/m,0.2%,1.5%,-2.7%
3853,2022-03-04,14:45,EUR,low,French Industrial Production m/m,1.6%,0.5%,-0.1%
3854,2022-03-03,4:30,AUD,low,AIG Construction Index,53.4,,45.9
3855,2022-03-03,3:00,GBP,low,MPC Member Cunliffe Speaks,,,
3856,2022-03-03,2:00,USD,low,Beige Book,,,
3857,2022-03-03,7:00,NZD,low,ANZ Commodity Prices m/m,3.9%,,1.0%
3858,2022-03-03,7:30,AUD,low,Building Approvals m/m,-27.9%,-2.9%,9.8%
3859,2022-03-03,8:45,CNY,low,Caixin Services PMI,50.2,50.9,51.4
3860,2022-03-03,22:00,USD,high,Fed Chair Powell Testifies,,,
3861,2022-03-03,10:35,JPY,low,30-y Bond Auction,0.89|3.1,,0.79|3.4
3862,2022-03-03,23:30,CAD,high,BOC Gov Macklem Speaks,,,
3863,2022-03-03,22:30,USD,low,Natural Gas Storage,-139B,-138B,-129B
3864,2022-03-03, ,USD,low,Factory Orders m/m,1.4%,0.8%,0.7%
3865,2022-03-03, ,USD,high,ISM Services PMI,56.5,61.2,59.9
3866,2022-03-03,1:30,GBP,low,MPC Member Tenreyro Speaks,,,
3867,2022-03-03, ,USD,low,Revised Unit Labor Costs q/q,0.9%,0.3%,0.3%
3868,2022-03-03,21:45,USD,low,Final Services PMI,56.5,56.7,56.7
3869,2022-03-03, ,EUR,low,Italian Monthly Unemployment Rate,8.8%,9.0%,9.0%
3870,2022-03-03,24:00,JPY,low,Consumer Confidence,35.3,35.0,36.7
3871,2022-03-03,14:30,CHF,low,CPI m/m,0.7%,0.3%,0.2%
3872,2022-03-03,15:15,EUR,low,Spanish Services PMI,56.6,51.5,46.6
3873,2022-03-03,15:45,EUR,low,Italian Services PMI,52.8,52.6,48.5
3874,2022-03-03,15:50,EUR,low,French Final Services PMI,55.5,57.9,57.9
3875,2022-03-03, ,USD,low,Revised Nonfarm Productivity q/q,6.6%,6.6%,6.6%
3876,2022-03-03,16:00,EUR,low,Final Services PMI,55.5,55.8,55.8
3877,2022-03-03,15:55,EUR,low,German Final Services PMI,55.8,56.6,56.6
3878,2022-03-03, ,USD,low,Challenger Job Cuts y/y,-55.9%,,-76.0%
3879,2022-03-03, ,EUR,low,Unemployment Rate,6.8%,6.9%,7.0%
3880,2022-03-03,20:30,USD,medium,Unemployment Claims,215K,223K,233K
3881,2022-03-03,19:30,EUR,low,ECB Monetary Policy Meeting Accounts,,,
3882,2022-03-03,17:04,EUR,low,French 10-y Bond Auction,0.52|1.7,,0.45|2.6
3883,2022-03-03,16:30,GBP,low,Final Services PMI,60.5,60.8,60.8
3884,2022-03-03,17:00,EUR,low,PPI m/m,5.2%,2.5%,3.0%
3885,2022-03-02,1:30,GBP,medium,MPC Member Saunders Speaks,,,
3886,2022-03-02,2:00,GBP,low,MPC Member Mann Speaks,,,
3887,2022-03-02,4:45,NZD,low,Building Consents m/m,-9.2%,,0.4%
3888,2022-03-02,6:50,JPY,low,Capital Spending q/y,4.3%,2.9%,1.2%
3889,2022-03-02,7:01,GBP,low,BRC Shop Price Index y/y,1.8%,,1.5%
3890,2022-03-02,7:30,AUD,high,GDP q/q,3.4%,3.5%,-1.9%
3891,2022-03-02,9:00,USD,low,President Biden Speaks,,,
3892,2022-03-02,15:00,EUR,medium,Spanish Unemployment Change,-11.4K,-44.5K,17.2K
3893,2022-03-02, ,AUD,low,Trade Balance,12.89B,9.00B,8.82B
3894,2022-03-02,14:45,EUR,low,French Gov Budget Balance,-15.9B,,-170.7B
3895,2022-03-02,14:00,GBP,low,Nationwide HPI m/m,1.7%,0.6%,0.8%
3896,2022-03-02, ,USD,high,Fed Chair Powell Testifies,,,
3897,2022-03-02, ,CAD,high,Overnight Rate,0.50%,0.50%,0.25%
3898,2022-03-02,22:00,CAD,high,BOC Rate Statement,,,
3899,2022-03-02,15:55,EUR,low,German Unemployment Change,-33K,-22K,-48K
3900,2022-03-02,17:00,EUR,medium,CPI Flash Estimate y/y,5.8%,5.6%,5.1%
3901,2022-03-02, ,EUR,medium,Core CPI Flash Estimate y/y,2.7%,2.6%,2.3%
3902,2022-03-02,All Day,All,high,OPEC-JMMC Meetings,,,
3903,2022-03-02,22:30,USD,medium,Crude Oil Inventories,-2.6M,2.5M,4.5M
3904,2022-03-02,21:30,USD,medium,FOMC Member Bullard Speaks,,,
3905,2022-03-02,20:17,USD,high,ADP Non-Farm Employment Change,475K,378K,509K
3906,2022-03-02,17:35,EUR,low,German 10-y Bond Auction,-0.20|1.2,,0.31|2.0
3907,2022-03-01, ,JPY,low,Monetary Base y/y,7.6%,8.6%,8.4%
3908,2022-03-01, ,NZD,low,Overseas Trade Index q/q,-1.0%,0.9%,0.4%
