,date,time,currency,impact,event,actual,forecast,previous
2001,2022-12-05, ,USD,Low,Factory Orders m/m,1.0%,0.7%,0.3%
2002,2022-12-05, ,GBP,Low,Final Services PMI,,48.8,48.8
2003,2022-12-05,17:00,EUR,Low,Retail Sales m/m,-1.8%,-1.7%,0.8%
2004,2022-12-05,All Day,EUR,Low,Eurogroup Meetings,,,
2005,2022-12-05,20:30,CAD,Low,Building Permits m/m,-1.4%,8.1%,-18.2%
2006,2022-12-05,16:30,EUR,Low,Sentix Investor Confidence,-21.0,-27.6,-30.9
2007,2022-12-05,22:00,USD,High,ISM Services PMI,56.5,53.5,54.4
2008,2022-12-04,All Day,All,Medium,OPEC-JMMC Meetings,,,
2009,2022-12-02,14:45,EUR,Low,French Gov Budget Balance,,,-146.6B
2010,2022-12-02,3:00,USD,Low,FOMC Member Barr Speaks,,,
2011,2022-12-02,4:45,NZD,Low,Overseas Trade Index q/q,-3.4%,0.4%,-2.3%
2012,2022-12-02,6:50,JPY,Low,Monetary Base y/y,-6.4%,-4.5%,-6.9%
2013,2022-12-02,7:30,AUD,Low,Retail Sales m/m,,-0.2%,-0.2%
2014,2022-12-02,9:40,AUD,High,RBA Gov Lowe Speaks,,,
2015,2022-12-02, ,EUR,Medium,ECB President Lagarde Speaks,,,
2016,2022-12-02,23:30,NZD,High,RBNZ Gov Orr Speaks,,,
2017,2022-12-02,14:00,EUR,Low,German Import Prices m/m,-1.2%,-1.9%,-0.9%
2018,2022-12-02, ,EUR,Low,German Trade Balance,6.9B,5.3B,2.8B
2019,2022-12-02,8:30,JPY,Medium,BOJ Gov Kuroda Speaks,,,
2020,2022-12-02, ,EUR,Low,French Industrial Production m/m,-2.6%,0.0%,-0.9%
2021,2022-12-02, ,EUR,Low,German Buba President Nagel Speaks,,,
2022,2022-12-02,15:00,EUR,Low,Spanish Unemployment Change,-33.5K,-20.3K,-27.0K
2023,2022-12-02, ,USD,High,Non-Farm Employment Change,263K,200K,284K
2024,2022-12-02, ,USD,High,Average Hourly Earnings m/m,0.6%,0.3%,0.5%
2025,2022-12-02, ,USD,High,Unemployment Rate,,3.7%,3.7%
2026,2022-12-02, ,CAD,High,Unemployment Rate,5.1%,5.3%,5.2%
2027,2022-12-02,20:30,CAD,High,Employment Change,,10.5K,108.3K
2028,2022-12-02,17:00,EUR,Low,PPI m/m,-2.9%,-2.0%,1.6%
2029,2022-12-01,15:50,EUR,Low,French Final Manufacturing PMI,48.3,49.1,49.1
2030,2022-12-01,12:00,JPY,Low,Consumer Confidence,28.6,30.0,29.9
2031,2022-12-01,15:45,EUR,Low,Italian Manufacturing PMI,48.4,47.0,46.5
2032,2022-12-01,15:30,CHF,Low,Manufacturing PMI,,54.1,54.9
2033,2022-12-01,15:15,EUR,Low,Spanish Manufacturing PMI,,45.9,44.7
2034,2022-12-01, ,CHF,Low,Retail Sales y/y,-2.5%,3.5%,2.6%
2035,2022-12-01,14:30,CHF,High,CPI m/m,,0.0%,0.1%
2036,2022-12-01, ,GBP,Low,Nationwide HPI m/m,-1.4%,-0.3%,-0.9%
2037,2022-12-01,14:00,EUR,Low,German Retail Sales m/m,-2.8%,-0.6%,1.2%
2038,2022-12-01,12:30,AUD,Low,Commodity Prices y/y,,,31.6%
2039,2022-12-01,7:30,AUD,Low,Private Capital Expenditure q/q,-0.6%,1.6%,-0.3%
2040,2022-12-01,10:35,JPY,Low,10-y Bond Auction,,,0.25|5.2
2041,2022-12-01,8:45,CNY,Low,Caixin Manufacturing PMI,49.4,48.9,49.2
2042,2022-12-01, ,JPY,Low,Final Manufacturing PMI,49.0,49.4,49.4
2043,2022-12-01,6:50,JPY,Low,Capital Spending q/y,9.8%,6.4%,4.6%
2044,2022-12-01,4:30,AUD,Low,AIG Manufacturing Index,,,49.6
2045,2022-12-01,2:00,USD,Low,Beige Book,,,
2046,2022-12-01,1:30,USD,High,Fed Chair Powell Speaks,,,
2047,2022-12-01,0:35,USD,Low,FOMC Member Cook Speaks,,,
2048,2022-12-01,16:00,EUR,Low,Final Manufacturing PMI,,47.3,47.3
2049,2022-12-01,15:55,EUR,Low,German Final Manufacturing PMI,46.2,46.7,46.7
2050,2022-12-01,20:30,CAD,Low,Labor Productivity q/q,0.6%,0.3%,0.2%
2051,2022-12-01, ,EUR,Low,Italian Monthly Unemployment Rate,7.8%,8.0%,7.9%
2052,2022-12-01, ,USD,Low,Personal Spending m/m,,0.8%,0.6%
2053,2022-12-01,22:30,USD,Low,Natural Gas Storage,,-82B,-80B
2054,2022-12-01,All Day,USD,Low,Wards Total Vehicle Sales,14.1M,14.5M,14.9M
2055,2022-12-01,16:30,GBP,Low,Final Manufacturing PMI,,46.2,46.2
2056,2022-12-01, ,USD,Low,Construction Spending m/m,,-0.2%,0.1%
2057,2022-12-01,22:00,USD,High,ISM Manufacturing PMI,49.0,49.7,50.2
2058,2022-12-01,21:45,USD,Low,Final Manufacturing PMI,,47.6,47.6
2059,2022-12-01, ,USD,Low,FOMC Member Bowman Speaks,,,
2060,2022-12-01,21:30,CAD,Low,Manufacturing PMI,,,48.8
2061,2022-12-01, ,USD,Low,ISM Manufacturing Prices,43.0,45.9,46.6
2062,2022-12-01, ,USD,Low,Personal Income m/m,0.7%,0.4%,0.4%
2063,2022-12-01, ,USD,High,Core PCE Price Index m/m,0.2%,0.3%,0.5%
2064,2022-12-01,19:30,USD,Low,Challenger Job Cuts y/y,,,48.3%
2065,2022-12-01,17:06,EUR,Low,Spanish 10-y Bond Auction,,,2.90|1.8
2066,2022-12-01,17:03,GBP,Low,30-y Bond Auction,,,2.36|2.5
2067,2022-12-01,17:02,EUR,Low,French 10-y Bond Auction,,,2.76|2.1
2068,2022-12-01,17:00,EUR,Low,Unemployment Rate,6.5%,6.6%,6.6%
2069,2022-12-01, ,USD,Medium,Unemployment Claims,225K,234K,241K
2070,2022-11-30, ,AUD,Low,Private Sector Credit m/m,,0.6%,0.7%
2071,2022-11-30, ,EUR,Low,French Prelim GDP q/q,,0.2%,0.2%
2072,2022-11-30, ,EUR,Low,French Prelim CPI m/m,0.4%,0.3%,1.0%
2073,2022-11-30,14:45,EUR,Low,French Consumer Spending m/m,-2.8%,-0.9%,1.3%
2074,2022-11-30,12:00,JPY,Low,Housing Starts y/y,-1.8%,-1.1%,1.0%
2075,2022-11-30,8:32,CNY,Low,Non-Manufacturing PMI,46.7,48.0,48.7
2076,2022-11-30,8:30,CNY,Low,Manufacturing PMI,48.0,49.0,49.2
2077,2022-11-30,7:01,GBP,Low,BRC Shop Price Index y/y,,,6.6%
2078,2022-11-30, ,AUD,Low,Construction Work Done q/q,2.2%,1.4%,-2.0%
2079,2022-11-30, ,AUD,Low,Building Approvals m/m,-6.0%,-2.0%,-8.1%
2080,2022-11-30,7:30,AUD,High,CPI y/y,6.9%,7.6%,7.3%
2081,2022-11-30,7:00,NZD,Low,ANZ Business Confidence,,,-42.7
2082,2022-11-30,6:50,JPY,Low,Prelim Industrial Production m/m,-2.6%,-1.8%,-1.7%
2083,2022-11-30,15:30,GBP,Low,MPC Member Pill Speaks,,,
2084,2022-11-30,15:00,CHF,Low,KOF Economic Barometer,89.5,91.9,90.9
2085,2022-11-30,4:45,NZD,Low,Building Consents m/m,,,3.6%
2086,2022-11-30,15:55,EUR,Low,German Unemployment Change,17K,14K,9K
2087,2022-11-30, ,USD,Low,Goods Trade Balance,-99.0B,-90.7B,-91.9B
2088,2022-11-30,16:00,CHF,Low,Credit Suisse Economic Expectations,,,-53.1
2089,2022-11-30,22:30,USD,Low,Crude Oil Inventories,-12.6M,-3.2M,-3.7M
2090,2022-11-30, ,USD,Medium,Pending Home Sales m/m,-4.6%,-5.8%,-8.7%
2091,2022-11-30,21:45,USD,Low,Chicago PMI,37.2,47.0,45.2
2092,2022-11-30, ,USD,Low,Prelim Wholesale Inventories m/m,0.8%,0.5%,0.6%
2093,2022-11-30, ,USD,Low,Prelim GDP Price Index q/q,4.3%,4.1%,4.1%
2094,2022-11-30,22:00,USD,High,JOLTS Job Openings,10.33M,10.24M,10.69M
2095,2022-11-30,20:30,USD,High,Prelim GDP q/q,2.9%,2.8%,2.6%
2096,2022-11-30,20:15,USD,High,ADP Non-Farm Employment Change,127K,196K,239K
2097,2022-11-30,17:35,EUR,Low,German 10-y Bond Auction,,,2.25|1.7
2098,2022-11-30, ,EUR,Low,Italian Prelim CPI m/m,0.5%,0.3%,3.4%
2099,2022-11-30, ,EUR,Medium,Core CPI Flash Estimate y/y,,5.0%,5.0%
2100,2022-11-30,17:00,EUR,Medium,CPI Flash Estimate y/y,10.0%,10.4%,10.6%
2101,2022-11-29,16:32,GBP,Low,Net Lending to Individuals m/m,4.7B,6.7B,6.5B
2102,2022-11-29,0:00,USD,Medium,FOMC Member Bullard Speaks,,,
2103,2022-11-29, ,USD,Low,FOMC Member Williams Speaks,,,
2104,2022-11-29,0:10,EUR,Low,German Buba President Nagel Speaks,,,
2105,2022-11-29,6:30,JPY,Low,Unemployment Rate,2.6%,2.5%,2.6%
2106,2022-11-29,6:50,JPY,Low,Retail Sales y/y,4.3%,5.0%,4.8%
2107,2022-11-29,All Day,EUR,Medium,German Prelim CPI m/m,-0.5%,-0.2%,0.9%
2108,2022-11-29,15:00,CHF,Low,GDP q/q,0.2%,0.3%,0.1%
2109,2022-11-29, ,EUR,Low,Spanish Flash CPI y/y,6.8%,7.4%,7.3%
2110,2022-11-29, ,GBP,Low,Mortgage Approvals,,60K,66K
2111,2022-11-29,16:30,GBP,Low,M4 Money Supply m/m,0.0%,0.8%,2.1%
2112,2022-11-29,17:10,EUR,Low,Italian 10-y Bond Auction,,,4.24|1.3
2113,2022-11-29,19:35,GBP,Low,MPC Member Mann Speaks,,,
2114,2022-11-29,20:30,CAD,High,GDP m/m,,0.1%,0.3%
2115,2022-11-29,21:00,CNY,Low,CB Leading Index m/m,,,-0.4%
2116,2022-11-29, ,USD,Low,HPI m/m,0.1%,-1.2%,-0.7%
2117,2022-11-29, ,USD,Low,S&P/CS Composite-20 HPI y/y,,10.5%,13.1%
2118,2022-11-29,22:00,CHF,Low,Gov Board Member Schlegel Speaks,,,
2119,2022-11-29, ,GBP,High,BOE Gov Bailey Speaks,,,
2120,2022-11-29, ,USD,High,CB Consumer Confidence,,100.0,102.2
2121,2022-11-28, ,EUR,Low,Private Loans y/y,4.2%,4.5%,4.4%
2122,2022-11-28,6:00,AUD,High,RBA Gov Lowe Speaks,,,
2123,2022-11-28,7:30,AUD,Low,Retail Sales m/m,-0.2%,0.5%,0.6%
2124,2022-11-28,16:00,EUR,Low,M3 Money Supply y/y,5.1%,6.1%,6.3%
2125,2022-11-28,18:00,GBP,Low,CBI Realized Sales,-19,2,18
2126,2022-11-28,20:30,CAD,Low,Current Account,-11.1B,-4.0B,2.6B
2127,2022-11-28,21:00,EUR,Medium,ECB President Lagarde Speaks,,,
2128,2022-11-25, ,EUR,Low,German GfK Consumer Climate,-40.2,-39.5,-41.9
2129,2022-11-25,14:00,EUR,Low,German Final GDP q/q,0.4%,0.3%,0.3%
2130,2022-11-25,6:50,JPY,Low,SPPI y/y,1.8%,2.1%,2.1%
2131,2022-11-25,6:30,JPY,Low,Tokyo Core CPI y/y,3.6%,3.5%,3.4%
2132,2022-11-25, ,NZD,Low,Core Retail Sales q/q,0.4%,0.7%,-1.5%
2133,2022-11-25,4:45,NZD,Medium,Retail Sales q/q,,0.5%,-2.2%
2134,2022-11-24,16:45,GBP,Low,MPC Member Ramsden Speaks,,,
2135,2022-11-24,2:00,NZD,High,RBNZ Gov Orr Speaks,,,
2136,2022-11-24, ,USD,High,FOMC Meeting Minutes,,,
2137,2022-11-24,0:00,USD,Low,Natural Gas Storage,-80B,-86B,64B
2138,2022-11-24,7:30,JPY,Low,Flash Manufacturing PMI,49.4,50.9,50.7
2139,2022-11-24,16:00,EUR,Medium,German ifo Business Climate,86.3,85.0,84.5
2140,2022-11-24,4:30,CAD,High,BOC Gov Macklem Speaks,,,
2141,2022-11-24,17:30,GBP,Low,MPC Member Pill Speaks,,,
2142,2022-11-24,19:30,EUR,Low,ECB Monetary Policy Meeting Accounts,,,
2143,2022-11-24,All Day,USD,Non-Economic,Bank Holiday,,,
2144,2022-11-24,20:45,GBP,Low,MPC Member Mann Speaks,,,
2145,2022-11-24,20:57,EUR,Low,Belgian NBB Business Climate,-16.6,-14.2,-15.5
2146,2022-11-24,18:00,GBP,Low,CBI Industrial Order Expectations,-5,-9,-4
2147,2022-11-23,All Day,JPY,Non-Economic,Bank Holiday,,,
2148,2022-11-23,15:30,EUR,High,German Flash Manufacturing PMI,46.7,44.9,45.1
2149,2022-11-23, ,EUR,Medium,French Flash Manufacturing PMI,49.1,46.9,47.2
2150,2022-11-23,15:15,EUR,High,French Flash Services PMI,49.4,50.6,51.7
2151,2022-11-23,9:00,NZD,High,RBNZ Press Conference,,,
2152,2022-11-23, ,NZD,High,RBNZ Rate Statement,,,
2153,2022-11-23,8:00,NZD,High,Official Cash Rate,,4.25%,3.50%
2154,2022-11-23,5:00,AUD,Low,Flash Manufacturing PMI,,,52.7
2155,2022-11-23, ,AUD,Low,Flash Services PMI,,,49.3
2156,2022-11-23,16:00,EUR,Low,Flash Manufacturing PMI,47.3,46.0,46.4
2157,2022-11-23, ,USD,Medium,FOMC Member George Speaks,,,
2158,2022-11-23,2:15,USD,Medium,FOMC Member Bullard Speaks,,,
2159,2022-11-23,1:00,EUR,Low,German Buba President Nagel Speaks,,,
2160,2022-11-23,11:45,CAD,Low,Gov Council Member Rogers Speaks,,,
2161,2022-11-23,11:00,USD,Medium,FOMC Member Mester Speaks,,,
2162,2022-11-23, ,EUR,High,German Flash Services PMI,,46.1,46.5
2163,2022-11-23, ,NZD,High,RBNZ Monetary Policy Statement,,,
2164,2022-11-23, ,EUR,Low,Flash Services PMI,48.6,48.0,48.6
2165,2022-11-23,21:45,USD,High,Flash Services PMI,46.1,48.0,47.8
2166,2022-11-23,16:30,GBP,High,Flash Manufacturing PMI,46.2,45.7,46.2
2167,2022-11-23, ,USD,Low,Crude Oil Inventories,-3.7M,-2.6M,-5.4M
2168,2022-11-23,22:30,GBP,Low,MPC Member Pill Speaks,,,
2169,2022-11-23, ,USD,Low,Revised UoM Inflation Expectations,,,5.1%
2170,2022-11-23, ,USD,Medium,Revised UoM Consumer Sentiment,56.8,55.0,54.7
2171,2022-11-23, ,USD,Medium,Flash Manufacturing PMI,47.6,50.0,50.4
2172,2022-11-23,22:00,USD,Medium,New Home Sales,632K,570K,588K
2173,2022-11-23, ,USD,Medium,Unemployment Claims,240K,225K,223K
2174,2022-11-23, ,USD,Medium,Durable Goods Orders m/m,1.0%,0.4%,0.3%
2175,2022-11-23, ,USD,Medium,Core Durable Goods Orders m/m,0.5%,0.0%,-0.9%
2176,2022-11-23,20:30,CAD,Low,Corporate Profits q/q,,,6.5%
2177,2022-11-23,18:00,EUR,Low,German Buba Monthly Report,,,
2178,2022-11-23,17:34,EUR,Low,German 30-y Bond Auction,,,1.10|1.6
2179,2022-11-23, ,GBP,High,Flash Services PMI,48.8,48.0,48.8
2180,2022-11-22,16:00,EUR,Low,Current Account,-8.1B,-20.3B,-26.9B
2181,2022-11-22,0:30,EUR,Low,German Buba President Nagel Speaks,,,
2182,2022-11-22,4:45,NZD,Low,Trade Balance,-2129M,-1715M,-1696M
2183,2022-11-22,12:05,JPY,Low,BOJ Core CPI y/y,2.7%,2.2%,2.0%
2184,2022-11-22,14:00,GBP,Low,Public Sector Net Borrowing,12.7B,19.1B,16.9B
2185,2022-11-22,15:30,AUD,High,RBA Gov Lowe Speaks,,,
2186,2022-11-22, ,CAD,Low,NHPI m/m,-0.2%,0.2%,-0.1%
2187,2022-11-22,20:30,CAD,Medium,Core Retail Sales m/m,-0.7%,-0.6%,0.5%
2188,2022-11-22, ,CAD,Medium,Retail Sales m/m,,-0.5%,0.4%
2189,2022-11-22,22:00,EUR,Low,Consumer Confidence,-24,-26,-28
2190,2022-11-22, ,USD,Medium,Richmond Manufacturing Index,,-9,-10
2191,2022-11-21,22:30,AUD,Low,CB Leading Index m/m,,,0.2%
2192,2022-11-21,16:05,GBP,Low,MPC Member Cunliffe Speaks,,,
2193,2022-11-21,14:00,EUR,Low,German PPI m/m,-4.2%,0.9%,2.3%
2194,2022-11-21,9:00,NZD,Low,Credit Card Spending y/y,,,34.0%
2195,2022-11-19,0:15,GBP,Low,MPC Member Haskel Speaks,,,
2196,2022-11-18,20:00,EUR,Low,German Buba President Nagel Speaks,,,
2197,2022-11-18,0:30,CHF,Medium,Gov Board Member Maechler Speaks,,,
2198,2022-11-18,6:30,JPY,Low,National Core CPI y/y,3.6%,3.5%,3.0%
2199,2022-11-18,7:01,GBP,Low,GfK Consumer Confidence,-44,-46,-47
2200,2022-11-18,14:00,GBP,Medium,Retail Sales m/m,0.6%,0.5%,-1.5%
2201,2022-11-18,15:30,EUR,Medium,ECB President Lagarde Speaks,,,
2202,2022-11-18, ,USD,Low,CB Leading Index m/m,-0.8%,-0.4%,-0.5%
2203,2022-11-18,20:15,GBP,Low,MPC Member Mann Speaks,,,
2204,2022-11-18, ,CAD,Low,IPPI m/m,2.4%,0.6%,0.0%
2205,2022-11-18, ,CAD,Low,RMPI m/m,1.3%,0.2%,-3.1%
2206,2022-11-18,22:00,USD,Medium,Existing Home Sales,,4.41M,4.71M
2207,2022-11-18,20:30,CAD,Low,Foreign Securities Purchases,-22.27B,6.44B,26.22B
2208,2022-11-17,7:30,AUD,High,Employment Change,32.2K,15.0K,-3.8K
2209,2022-11-17,16:44,EUR,Low,Spanish 10-y Bond Auction,,,3.31|2.1
2210,2022-11-17,16:00,EUR,Low,Italian Trade Balance,-6.45B,-4.05B,-9.51B
2211,2022-11-17,14:00,CHF,Low,Trade Balance,4.14B,3.70B,4.19B
2212,2022-11-17, ,AUD,High,Unemployment Rate,3.4%,3.5%,3.5%
2213,2022-11-17,4:45,NZD,Low,PPI Input q/q,0.8%,2.6%,3.1%
2214,2022-11-17,6:50,JPY,Low,Trade Balance,-2.30T,-1.93T,-2.04T
2215,2022-11-17, ,NZD,Low,PPI Output q/q,1.6%,2.1%,2.4%
2216,2022-11-17, ,EUR,Low,Final Core CPI y/y,,5.0%,5.0%
2217,2022-11-17,4:00,USD,Low,TIC Long-Term Purchases,118.0B,113.0B,198.3B
2218,2022-11-17,2:35,USD,Low,FOMC Member Waller Speaks,,,
2219,2022-11-17,17:00,EUR,Low,Final CPI y/y,10.6%,10.7%,10.7%
2220,2022-11-17, ,CNY,Low,Foreign Direct Investment ytd/y,,,15.6%
2221,2022-11-17,18:32,GBP,High,Autumn Forecast Statement,,,
2222,2022-11-17, ,USD,Low,Housing Starts,,1.41M,1.49M
2223,2022-11-17,19:30,GBP,Low,MPC Member Pill Speaks,,,
2224,2022-11-17,22:40,USD,Low,FOMC Member Jefferson Speaks,,,
2225,2022-11-17,22:30,USD,Low,Natural Gas Storage,,66B,79B
2226,2022-11-17,21:40,USD,Medium,FOMC Member Mester Speaks,,,
2227,2022-11-17,21:15,USD,Low,FOMC Member Bowman Speaks,,,
2228,2022-11-17,21:30,GBP,Low,MPC Member Tenreyro Speaks,,,
2229,2022-11-17, ,USD,Low,Building Permits,,1.51M,1.56M
2230,2022-11-17, ,USD,Medium,Unemployment Claims,222K,228K,226K
2231,2022-11-17,20:30,USD,High,Philly Fed Manufacturing Index,-19.4,-6.0,-8.7
2232,2022-11-17,20:00,USD,Medium,FOMC Member Bullard Speaks,,,
2233,2022-11-16, ,GBP,Low,PPI Output m/m,0.3%,0.5%,0.3%
2234,2022-11-16,6:30,AUD,Low,MI Leading Index m/m,,,-0.1%
2235,2022-11-16,20:30,CAD,High,CPI m/m,0.7%,0.8%,0.1%
2236,2022-11-16,20:15,CAD,Low,Housing Starts,267k,273K,299k
2237,2022-11-16,16:30,GBP,Low,HPI y/y,9.5%,9.8%,13.1%
2238,2022-11-16,16:00,EUR,Medium,ECB Financial Stability Review,,,
2239,2022-11-16, ,GBP,Low,RPI y/y,14.2%,13.6%,12.6%
2240,2022-11-16,6:50,JPY,Low,Core Machinery Orders m/m,-4.6%,0.6%,-5.8%
2241,2022-11-16, ,GBP,Low,PPI Input m/m,0.6%,0.3%,0.9%
2242,2022-11-16, ,GBP,Low,Core CPI y/y,6.5%,6.4%,6.5%
2243,2022-11-16,14:00,GBP,High,CPI y/y,11.1%,10.7%,10.1%
2244,2022-11-16,23:30,JPY,Low,Tertiary Industry Activity m/m,-0.4%,0.6%,0.7%
2245,2022-11-16,7:30,AUD,High,Wage Price Index q/q,1.0%,0.9%,0.8%
2246,2022-11-16, ,CAD,Medium,Common CPI y/y,6.2%,5.9%,6.2%
2247,2022-11-16, ,CAD,High,Trimmed CPI y/y,,5.3%,5.2%
2248,2022-11-16, ,CAD,High,Median CPI y/y,,4.8%,4.7%
2249,2022-11-16, ,CAD,Low,Core CPI m/m,,,0.4%
2250,2022-11-16,22:00,EUR,Medium,ECB President Lagarde Speaks,,,
2251,2022-11-16, ,USD,High,Core Retail Sales m/m,1.3%,0.5%,0.1%
2252,2022-11-16,22:30,USD,Low,Crude Oil Inventories,-5.4M,-2.0M,3.9M
2253,2022-11-16,Day 2,All,Medium,G20 Meetings,,,
2254,2022-11-16, ,USD,Low,NAHB Housing Market Index,33,36,38
2255,2022-11-16, ,USD,Low,Business Inventories m/m,0.4%,0.5%,0.9%
2256,2022-11-16, ,USD,Low,FOMC Member Barr Speaks,,,
2257,2022-11-16,21:50,USD,Low,FOMC Member Williams Speaks,,,
2258,2022-11-16, ,USD,Low,Industrial Production m/m,-0.1%,0.1%,0.1%
2259,2022-11-16, ,USD,Low,Capacity Utilization Rate,79.9%,80.4%,80.1%
2260,2022-11-16,21:15,GBP,High,Monetary Policy Report Hearings,,,
2261,2022-11-16, ,USD,Low,Import Prices m/m,-0.2%,-0.5%,-1.1%
2262,2022-11-16, ,USD,High,Retail Sales m/m,1.3%,1.0%,0.0%
2263,2022-11-15, ,CNY,Low,Industrial Production y/y,5.0%,5.4%,6.3%
2264,2022-11-15, ,GBP,High,Claimant Count Change,3.3K,17.3K,3.9K
2265,2022-11-15,14:00,EUR,Low,German WPI m/m,-0.6%,1.2%,1.6%
2266,2022-11-15,23:30,JPY,Low,Revised Industrial Production m/m,-1.7%,-1.6%,-1.6%
2267,2022-11-15, ,CNY,Low,Unemployment Rate,,5.5%,5.5%
2268,2022-11-15, ,CNY,Low,Retail Sales y/y,-0.5%,0.7%,2.5%
2269,2022-11-15, ,CNY,Low,NBS Press Conference,,,
2270,2022-11-15, ,USD,Medium,FOMC Member Brainard Speaks,,,
2271,2022-11-15,9:00,CNY,Low,Fixed Asset Investment ytd/y,,5.9%,5.9%
2272,2022-11-15,7:30,AUD,High,Monetary Policy Meeting Minutes,,,
2273,2022-11-15, ,JPY,Low,Prelim GDP q/q,-0.3%,0.3%,0.9%
2274,2022-11-15,6:50,JPY,Low,Prelim GDP Price Index y/y,-0.5%,-0.6%,-0.3%
2275,2022-11-15,4:45,NZD,Low,Visitor Arrivals m/m,,,-3.3%
2276,2022-11-15, ,GBP,Low,Unemployment Rate,3.6%,3.5%,3.5%
2277,2022-11-15,11:30,CHF,Medium,SNB Chairman Jordan Speaks,,,
2278,2022-11-15, ,GBP,Medium,Average Earnings Index 3m/y,6.0%,5.9%,6.1%
2279,2022-11-15, ,EUR,Low,ZEW Economic Sentiment,-38.7,-52.0,-59.7
2280,2022-11-15,14:45,EUR,Low,French Final CPI m/m,,1.0%,1.0%
2281,2022-11-15,17:00,EUR,Medium,German ZEW Economic Sentiment,-36.7,-50.9,-59.2
2282,2022-11-15,Day 1,All,Medium,G20 Meetings,,,
2283,2022-11-15,22:00,USD,Low,FOMC Member Barr Speaks,,,
2284,2022-11-15,21:17,NZD,Low,GDT Price Index,,,-3.9%
2285,2022-11-15,21:00,USD,Low,FOMC Member Cook Speaks,,,
2286,2022-11-15, ,USD,Medium,Core PPI m/m,0.0%,0.3%,0.2%
2287,2022-11-15, ,USD,High,PPI m/m,0.2%,0.4%,0.2%
2288,2022-11-15, ,USD,High,Empire State Manufacturing Index,4.5,-6.1,-9.1
2289,2022-11-15, ,CAD,Low,Wholesale Sales m/m,0.1%,-0.1%,1.9%
2290,2022-11-15,20:30,CAD,Low,Manufacturing Sales m/m,0.0%,-0.5%,-1.9%
2291,2022-11-15, ,EUR,Low,Trade Balance,-37.7B,-42.3B,-47.6B
2292,2022-11-15, ,EUR,Low,Flash GDP q/q,,0.2%,0.2%
2293,2022-11-15, ,EUR,Low,Flash Employment Change q/q,0.2%,0.4%,0.4%
2294,2022-11-14,4:30,NZD,Low,BusinessNZ Services Index,,,55.9
2295,2022-11-14, ,USD,Low,FOMC Member Waller Speaks,,,
2296,2022-11-14,7:01,GBP,Low,Rightmove HPI m/m,,,0.9%
2297,2022-11-14,14:30,CHF,Low,PPI m/m,0.0%,0.2%,0.2%
2298,2022-11-14,17:00,EUR,Low,Industrial Production m/m,0.9%,0.1%,2.0%
2299,2022-11-14,21:30,GBP,Low,CB Leading Index m/m,,,-0.6%
2300,2022-11-14,20:45,CAD,High,BOC Gov Macklem Speaks,,,
2301,2022-11-12,0:30,EUR,Low,German Buba President Nagel Speaks,,,
2302,2022-11-12,11:00,GBP,Low,MPC Member Haskel Speaks,,,
2303,2022-11-11,4:30,NZD,Low,BusinessNZ Manufacturing Index,,,51.7
2304,2022-11-11, ,GBP,Medium,Prelim GDP q/q,-0.2%,-0.5%,0.2%
2305,2022-11-11, ,GBP,High,GDP m/m,-0.6%,-0.4%,-0.1%
2306,2022-11-11,14:00,EUR,Low,German Final CPI m/m,,0.9%,0.9%
2307,2022-11-11,6:50,JPY,Low,PPI y/y,9.1%,8.8%,10.2%
2308,2022-11-11,4:45,NZD,Low,FPI m/m,,,0.4%
2309,2022-11-11,1:30,USD,Medium,FOMC Member George Speaks,,,
2310,2022-11-11,2:00,USD,Low,Federal Budget Balance,-87.8B,-93.0B,-429.7B
2311,2022-11-11, ,GBP,Low,Index of Services 3m/3m,0.0%,-0.2%,0.1%
2312,2022-11-11,1:01,USD,Low,30-y Bond Auction,,,3.93|2.4
2313,2022-11-11,0:30,USD,Medium,FOMC Member Mester Speaks,,,
2314,2022-11-11,11:55,CAD,High,BOC Gov Macklem Speaks,,,
2315,2022-11-11, ,GBP,Low,Goods Trade Balance,-15.7B,-18.6B,-17.2B
2316,2022-11-11, ,GBP,Low,Construction Output m/m,0.4%,-0.6%,0.6%
2317,2022-11-11, ,GBP,Low,Industrial Production m/m,0.2%,-0.3%,-1.4%
2318,2022-11-11,19:45,CHF,Medium,SNB Chairman Jordan Speaks,,,
2319,2022-11-11, ,USD,Medium,Prelim UoM Inflation Expectations,,,5.0%
2320,2022-11-11,All Day,USD,Non-Economic,Bank Holiday,,,
2321,2022-11-11,All Day,CAD,Non-Economic,Bank Holiday,,,
2322,2022-11-11,19:55,GBP,Low,NIESR GDP Estimate,,,-0.2%
2323,2022-11-11,22:00,USD,High,Prelim UoM Consumer Sentiment,54.7,59.5,59.9
2324,2022-11-11,All Day,EUR,Low,ECOFIN Meetings,,,
2325,2022-11-11,17:00,EUR,Medium,EU Economic Forecasts,,,
2326,2022-11-11,All Day,EUR,Non-Economic,French Bank Holiday,,,
2327,2022-11-11, ,GBP,Low,Prelim Business Investment q/q,-0.5%,0.6%,3.7%
2328,2022-11-11, ,GBP,Low,Manufacturing Production m/m,0.0%,-0.4%,-1.1%
2329,2022-11-10,17:20,CNY,Low,M2 Money Supply y/y,,12.0%,12.1%
2330,2022-11-10,1:01,USD,Low,10-y Bond Auction,,,3.93|2.3
2331,2022-11-10,6:50,JPY,Low,M2 Money Stock y/y,3.1%,3.2%,3.3%
